Date,Product,Quantity,Price
2020-02-04,Laptop,23,99.89
2020-06-05,Fone de Ouvido,4,612.95
2022-07-21,Fone de Ouvido,35,854.95
2022-07-13,Fone de Ouvido,29,33.13
2020-08-24,Smartphone,7,244.0
2024-09-16,Fone de Ouvido,2,73.03
2021-06-13,Tablet,30,584.18
2021-08-29,Smartphone,49,241.07
2024-07-23,Smartwatch,24,425.6
2020-10-13,Fone de Ouvido,11,305.24
2023-02-06,Laptop,17,174.95
2021-10-20,Fone de Ouvido,9,701.21
2020-03-30,Smartphone,21,733.62
2021-07-17,Smartwatch,21,774.35
2020-07-17,Tablet,19,833.12
2023-05-13,Smartwatch,39,363.86
2020-11-22,Fone de Ouvido,40,293.44
2022-10-12,Laptop,47,533.73
2020-09-24,Fone de Ouvido,5,76.39
2020-07-07,Fone de Ouvido,7,297.49
2020-05-17,Fone de Ouvido,50,723.72
2020-12-12,Tablet,25,701.15
2021-02-11,Smartwatch,34,936.94
2022-08-01,Fone de Ouvido,41,397.98
2020-08-02,Fone de Ouvido,41,665.3
2022-04-15,Laptop,38,123.36
2022-03-11,Tablet,8,499.85
2022-09-16,Fone de Ouvido,47,905.29
2020-05-11,Tablet,19,603.98
2024-12-16,Smartwatch,42,170.11
2024-06-01,Tablet,30,943.75
2023-11-02,Tablet,25,853.42
2021-02-23,Smartphone,14,130.32
2024-11-18,Smartphone,10,88.87
2021-11-02,Fone de Ouvido,7,594.44
2021-06-01,Laptop,12,114.02
2020-01-12,Smartwatch,48,770.48
2021-11-16,Tablet,15,871.48
2023-09-26,Tablet,40,182.67
2021-05-05,Laptop,39,83.41
2021-09-26,Laptop,23,101.92
2020-05-23,Laptop,30,168.86
2022-08-13,Laptop,41,709.96
2023-11-26,Laptop,28,941.47
2020-02-23,Smartwatch,40,646.09
2024-07-18,Smartphone,35,268.62
2022-07-27,Laptop,48,456.59
2020-07-17,Laptop,25,647.76
2022-02-12,Fone de Ouvido,3,523.53
2024-02-20,Smartwatch,39,525.11
2022-12-26,Tablet,46,951.06
2021-07-15,Tablet,44,667.2
2025-02-23,Smartwatch,37,955.6
2022-08-10,Tablet,43,368.78
2021-12-08,Laptop,16,64.78
2021-11-28,Laptop,39,698.77
2024-12-02,Smartphone,38,119.33
2020-05-16,Smartwatch,40,747.1
2023-08-25,Smartphone,10,221.36
2020-10-01,Smartphone,7,194.57
2022-03-26,Smartphone,29,835.86
2022-12-17,Laptop,3,489.3
2020-08-20,Smartphone,48,544.15
2023-11-04,Smartwatch,7,821.35
2023-08-16,Smartwatch,50,999.37
2021-11-14,Smartphone,37,219.7
2021-11-30,Smartphone,16,559.51
2022-10-17,Smartwatch,24,933.75
2022-08-11,Laptop,33,48.48
2020-03-28,Fone de Ouvido,37,88.21
2024-02-10,Smartphone,49,10.53
2022-10-09,Smartphone,35,110.65
2024-10-23,Smartwatch,37,32.1
2020-09-25,Smartphone,16,677.85
2021-09-20,Smartwatch,35,369.03
2020-05-21,Tablet,35,569.71
2023-10-21,Smartwatch,44,955.75
2025-02-03,Tablet,26,649.53
2023-11-11,Laptop,50,55.81
2021-10-15,Laptop,49,99.52
2023-01-16,Laptop,11,941.64
2022-10-16,Fone de Ouvido,19,53.04
2020-07-08,Smartphone,18,142.1
2021-11-19,Fone de Ouvido,25,312.91
2020-11-10,Smartphone,21,719.34
2020-11-23,Smartwatch,26,427.72
2020-09-25,Smartwatch,29,279.37
2022-02-17,Tablet,1,990.0
2023-03-14,Tablet,27,782.29
2022-10-19,Tablet,44,49.91
2025-01-24,Smartphone,40,625.5
2020-10-31,Fone de Ouvido,44,380.29
2022-04-22,Smartwatch,8,596.01
2023-06-22,Fone de Ouvido,41,553.04
2022-09-21,Laptop,16,782.91
2021-08-15,Smartphone,13,581.74
2025-03-15,Fone de Ouvido,22,830.79
2024-07-23,Fone de Ouvido,46,824.24
2021-01-05,Laptop,7,412.57
2023-03-18,Fone de Ouvido,3,777.31
2022-05-03,Tablet,26,757.75
2022-02-28,Laptop,47,298.42
2020-01-22,Tablet,9,201.01
2023-04-11,Fone de Ouvido,25,372.84
2023-05-31,Fone de Ouvido,42,978.35
2023-04-28,Smartphone,13,214.66
2023-06-08,Laptop,40,620.85
2022-04-10,Smartphone,49,23.89
2024-10-10,Fone de Ouvido,41,229.37
2023-05-11,Smartwatch,38,505.76
2023-06-21,Fone de Ouvido,45,44.91
2025-01-28,Smartwatch,25,87.67
2023-12-26,Smartwatch,23,608.85
2023-06-14,Laptop,48,891.31
2024-02-16,Smartwatch,2,797.58
2024-06-24,Tablet,15,180.97
2023-01-16,Tablet,34,35.55
2023-08-18,Laptop,47,189.97
2020-05-08,Smartphone,32,877.03
2021-04-15,Laptop,21,744.66
2023-08-21,Smartwatch,22,177.17
2021-04-08,Laptop,8,821.87
2021-12-17,Fone de Ouvido,5,373.01
2022-03-14,Tablet,48,549.13
2024-04-29,Fone de Ouvido,11,45.12
2022-07-17,Laptop,24,231.53
2022-03-22,Fone de Ouvido,31,251.34
2022-06-24,Tablet,41,990.74
2021-05-14,Smartphone,5,367.99
2021-12-11,Smartphone,13,795.16
2023-02-09,Tablet,27,852.13
2022-07-23,Smartphone,33,202.31
2021-07-03,Smartphone,24,260.74
2024-12-15,Tablet,16,708.84
2022-12-12,Tablet,7,852.62
2021-07-27,Smartwatch,29,97.7
2023-07-19,Smartwatch,36,396.59
2020-04-01,Laptop,4,689.04
2020-06-16,Fone de Ouvido,15,101.27
2021-04-15,Fone de Ouvido,20,344.4
2022-01-31,Tablet,28,676.99
2021-06-05,Fone de Ouvido,18,776.35
2020-11-30,Tablet,49,578.68
2020-08-30,Smartwatch,3,418.31
2025-02-09,Tablet,1,141.03
2025-02-13,Laptop,36,302.2
2024-02-01,Tablet,46,232.04
2021-09-21,Fone de Ouvido,24,125.89
2021-06-07,Laptop,7,920.36
2024-02-03,Smartwatch,45,393.39
2022-12-09,Smartphone,17,354.31
2023-04-16,Tablet,40,375.5
2023-12-17,Fone de Ouvido,17,580.57
2023-03-28,Laptop,32,622.69
2020-06-22,Fone de Ouvido,14,111.02
2023-04-16,Smartphone,41,821.04
2022-08-07,Fone de Ouvido,46,870.93
2020-05-05,Laptop,31,152.63
2022-01-14,Smartphone,3,608.54
2023-09-02,Smartphone,36,258.18
2023-05-06,Fone de Ouvido,45,202.33
2021-02-15,Tablet,4,798.66
2021-05-06,Tablet,38,971.71
2022-04-16,Laptop,5,75.26
2024-02-20,Laptop,7,951.97
2023-12-09,Smartphone,43,21.14
2024-02-09,Smartwatch,47,56.0
2024-02-05,Laptop,26,457.38
2021-05-07,Laptop,3,379.86
2021-09-15,Tablet,36,714.86
2023-11-02,Tablet,42,284.5
2020-10-27,Tablet,37,773.22
2022-09-27,Tablet,47,925.05
2024-07-25,Tablet,37,925.88
2025-02-18,Tablet,37,841.92
2021-12-28,Tablet,38,930.4
2022-03-14,Smartphone,37,430.85
2021-01-03,Smartphone,43,500.67
2022-12-15,Smartwatch,50,196.29
2022-09-14,Laptop,2,297.75
2022-08-21,Fone de Ouvido,36,393.32
2021-05-21,Tablet,16,447.02
2024-02-09,Smartwatch,17,809.57
2024-05-19,Fone de Ouvido,45,167.7
2021-03-12,Smartwatch,14,350.64
2021-11-25,Tablet,17,57.1
2020-06-06,Smartwatch,20,180.38
2024-05-24,Fone de Ouvido,33,685.97
2020-12-09,Smartwatch,33,528.82
2024-09-16,Laptop,47,11.49
2024-12-22,Fone de Ouvido,6,532.82
2024-06-04,Smartwatch,23,411.79
2020-12-20,Laptop,15,460.93
2020-10-05,Fone de Ouvido,8,771.51
2024-11-01,Laptop,17,515.55
2020-07-06,Laptop,1,99.62
2021-03-01,Tablet,27,116.32
2020-12-24,Laptop,34,573.01
2021-07-08,Fone de Ouvido,30,982.19
2021-10-17,Smartphone,27,270.73
2022-04-24,Laptop,18,931.7
2021-06-18,Smartphone,17,419.94
2020-01-02,Laptop,9,886.05
2020-02-19,Smartphone,42,445.01
2023-02-17,Smartwatch,13,374.02
2024-06-24,Tablet,16,544.4
2023-10-19,Smartphone,9,852.83
2023-10-30,Laptop,48,873.8
2020-09-30,Smartwatch,50,788.93
2022-05-20,Fone de Ouvido,20,977.29
2023-11-15,Smartwatch,43,29.12
2021-05-13,Smartwatch,50,428.73
2024-01-02,Smartwatch,30,394.66
2022-03-28,Fone de Ouvido,30,973.35
2020-02-10,Tablet,9,630.85
2020-01-24,Laptop,5,873.11
2024-11-05,Laptop,21,226.61
2022-08-09,Smartwatch,10,318.79
2021-08-15,Tablet,2,532.94
2022-03-27,Smartphone,20,570.1
2023-04-08,Smartwatch,27,821.42
2021-05-18,Tablet,10,965.38
2023-05-12,Tablet,40,235.72
2022-08-02,Fone de Ouvido,12,567.61
2020-10-03,Laptop,50,105.31
2021-05-24,Smartwatch,19,769.04
2021-01-18,Smartphone,4,859.08
2022-01-23,Fone de Ouvido,5,555.87
2020-02-10,Smartphone,44,263.74
2023-12-16,Laptop,31,790.99
2020-12-01,Smartphone,44,795.06
2021-08-30,Fone de Ouvido,8,881.18
2021-06-06,Fone de Ouvido,22,38.37
2023-09-02,Laptop,34,67.72
2023-06-21,Smartwatch,4,950.51
2023-03-17,Tablet,49,809.66
2021-10-31,Laptop,26,199.84
2022-01-28,Smartwatch,43,883.8
2020-12-27,Smartwatch,29,714.94
2020-11-18,Smartwatch,44,344.73
2023-04-20,Smartphone,8,832.98
2025-01-14,Fone de Ouvido,46,958.61
2022-08-12,Fone de Ouvido,49,460.03
2020-06-20,Smartphone,37,121.57
2021-04-19,Smartphone,14,635.96
2024-03-19,Tablet,45,861.65
2024-09-17,Tablet,13,588.25
2022-01-25,Laptop,35,511.23
2021-12-11,Smartphone,29,720.78
2022-03-25,Laptop,18,524.76
2022-04-21,Tablet,5,851.8
2023-11-17,Smartwatch,34,858.6
2020-11-20,Fone de Ouvido,17,829.74
2025-02-12,Smartphone,4,299.35
2021-09-20,Fone de Ouvido,2,610.46
2021-07-21,Fone de Ouvido,7,22.43
2021-08-03,Smartwatch,21,839.27
2024-09-14,Smartphone,1,920.51
2025-01-20,Tablet,23,528.0
2021-07-15,Smartwatch,35,464.05
2020-04-25,Tablet,3,807.96
2020-05-21,Tablet,19,683.43
2024-11-03,Fone de Ouvido,37,767.23
2020-09-20,Tablet,32,967.91
2024-01-11,Smartwatch,9,613.92
2024-04-25,Fone de Ouvido,9,368.94
2022-12-08,Smartwatch,3,461.4
2021-08-10,Tablet,3,621.74
2023-07-19,Tablet,21,82.21
2021-09-12,Laptop,17,310.96
2024-06-25,Fone de Ouvido,18,800.86
2021-11-11,Tablet,30,996.95
2020-03-12,Tablet,11,656.0
2023-03-19,Fone de Ouvido,17,74.49
2023-04-01,Laptop,21,256.16
2022-08-14,Tablet,39,957.77
2020-08-10,Tablet,6,489.42
2022-11-09,Laptop,25,793.61
2020-07-08,Tablet,37,235.63
2022-09-10,Tablet,1,479.33
2023-12-02,Smartphone,34,35.93
2022-11-30,Smartwatch,4,406.5
2021-04-17,Tablet,14,117.28
2022-09-22,Smartphone,11,765.91
2023-01-31,Laptop,41,931.88
2020-02-03,Tablet,43,912.07
2021-10-01,Fone de Ouvido,28,147.95
2022-02-16,Smartwatch,29,18.21
2023-04-17,Smartwatch,20,919.26
2023-01-17,Fone de Ouvido,47,111.33
2021-03-06,Smartwatch,7,96.26
2022-09-19,Smartphone,42,791.83
2020-06-16,Tablet,15,706.82
2022-08-20,Smartwatch,28,314.82
2023-03-20,Tablet,12,708.44
2020-11-22,Fone de Ouvido,3,403.53
2024-09-16,Tablet,31,832.86
2024-05-28,Laptop,17,342.34
2020-11-26,Fone de Ouvido,12,473.15
2023-03-22,Smartphone,8,936.4
2023-12-01,Smartwatch,15,173.91
2022-12-15,Smartwatch,16,42.98
2024-02-03,Smartphone,7,773.29
2022-11-03,Laptop,9,168.01
2022-03-13,Smartphone,1,547.89
2024-10-03,Smartphone,28,735.4
2024-12-15,Laptop,11,958.94
2023-08-19,Smartwatch,37,559.44
2020-07-05,Smartphone,29,224.72
2020-11-25,Smartphone,15,641.85
2024-01-26,Smartwatch,14,480.39
2024-07-22,Smartwatch,13,504.69
2021-01-06,Smartphone,32,713.53
2021-11-13,Tablet,20,92.9
2020-02-21,Tablet,30,591.16
2022-09-06,Smartwatch,13,489.56
2023-09-03,Fone de Ouvido,7,946.91
2021-05-01,Tablet,13,650.04
2020-12-23,Tablet,29,475.66
2022-11-11,Fone de Ouvido,3,238.22
2023-11-02,Laptop,5,551.76
2021-05-14,Smartphone,38,147.43
2024-12-10,Laptop,34,937.98
2020-09-09,Smartphone,47,475.52
2020-04-05,Laptop,18,751.27
2024-12-04,Smartwatch,11,89.48
2021-11-11,Tablet,44,475.98
2021-03-14,Smartphone,22,912.76
2024-05-23,Smartwatch,47,83.09
2022-03-06,Smartphone,19,747.45
2022-03-10,Laptop,25,999.7
2022-03-26,Smartwatch,40,212.97
2020-08-15,Fone de Ouvido,17,609.27
2024-12-30,Fone de Ouvido,4,610.47
2020-11-25,Laptop,3,35.38
2020-02-24,Fone de Ouvido,12,574.83
2020-06-29,Smartwatch,17,500.97
2023-06-04,Fone de Ouvido,13,519.15
2022-06-01,Tablet,36,294.29
2022-04-01,Laptop,38,343.8
2022-11-13,Laptop,49,730.41
2020-09-07,Fone de Ouvido,23,824.79
2023-12-15,Laptop,48,454.88
2020-08-03,Laptop,14,936.81
2020-06-16,Tablet,30,54.81
2023-03-01,Fone de Ouvido,7,392.01
2024-04-13,Smartwatch,35,544.36
2022-02-26,Smartphone,4,526.04
2025-01-26,Smartwatch,37,281.55
2020-11-04,Fone de Ouvido,26,539.08
2024-11-30,Fone de Ouvido,21,723.72
2021-06-10,Fone de Ouvido,15,726.4
2020-05-03,Fone de Ouvido,23,819.62
2024-06-12,Fone de Ouvido,19,515.92
2022-08-24,Smartwatch,8,502.57
2023-06-12,Laptop,14,286.87
2023-01-05,Smartphone,26,798.37
2022-11-12,Fone de Ouvido,29,431.75
2024-12-08,Fone de Ouvido,34,779.02
2022-07-09,Laptop,16,131.83
2022-10-22,Fone de Ouvido,39,911.83
2022-10-07,Tablet,27,205.18
2021-01-11,Fone de Ouvido,26,241.32
2022-12-11,Smartwatch,50,45.65
2023-03-13,Smartphone,43,561.16
2022-03-17,Smartwatch,43,505.22
2023-10-06,Smartwatch,6,335.08
2020-04-12,Fone de Ouvido,47,922.52
2025-02-10,Smartphone,3,976.49
2022-06-19,Laptop,29,14.84
2024-01-28,Tablet,45,710.16
2023-10-20,Smartwatch,41,273.72
2021-04-18,Smartphone,4,776.68
2021-07-19,Tablet,47,175.73
2021-01-26,Smartwatch,3,433.51
2020-12-20,Smartphone,17,861.82
2023-05-03,Smartwatch,25,36.27
2022-09-27,Tablet,14,212.49
2024-11-04,Smartwatch,27,938.36
2022-09-27,Smartphone,45,309.97
2021-10-14,Smartphone,42,299.61
2023-08-13,Tablet,38,606.18
2020-02-07,Smartwatch,17,942.13
2025-02-26,Fone de Ouvido,1,672.96
2024-10-12,Laptop,35,343.0
2024-05-09,Smartwatch,32,803.82
2020-01-12,Tablet,5,149.97
2020-11-26,Smartwatch,35,632.82
2021-08-05,Smartphone,10,278.0
2022-06-15,Smartwatch,47,889.13
2024-11-28,Tablet,32,300.0
2021-04-25,Fone de Ouvido,36,254.25
2022-02-04,Laptop,5,575.6
2020-04-06,Smartphone,12,305.54
2023-09-05,Tablet,19,205.7
2022-09-08,Smartphone,4,890.23
2021-12-03,Laptop,2,805.95
2020-06-21,Tablet,44,417.36
2022-02-03,Fone de Ouvido,37,116.67
2020-06-02,Laptop,15,513.75
2022-09-05,Tablet,38,591.17
2022-05-03,Smartwatch,49,290.93
2024-01-10,Smartphone,27,24.88
2023-02-26,Smartphone,39,758.16
2023-05-04,Smartwatch,14,716.63
2022-10-19,Smartwatch,4,506.05
2025-02-03,Tablet,44,86.3
2021-02-05,Tablet,45,215.42
2020-01-09,Smartphone,46,125.06
2025-02-12,Fone de Ouvido,7,725.5
2024-05-30,Smartphone,33,369.51
2022-05-01,Tablet,20,844.22
2020-05-26,Laptop,14,134.83
2022-09-15,Smartwatch,28,544.79
2020-02-11,Smartphone,50,286.65
2022-03-22,Fone de Ouvido,41,197.78
2024-08-29,Smartwatch,22,617.14
2020-03-29,Fone de Ouvido,22,201.57
2024-02-25,Smartwatch,3,894.62
2023-01-20,Laptop,8,248.0
2023-12-25,Tablet,22,413.88
2021-01-02,Laptop,34,731.1
2023-04-10,Fone de Ouvido,21,569.38
2020-10-13,Smartphone,6,781.92
2023-10-20,Fone de Ouvido,29,544.47
2020-04-19,Tablet,45,437.52
2023-05-13,Smartwatch,34,818.98
2020-07-02,Smartphone,22,176.4
2022-12-23,Laptop,29,437.09
2022-05-25,Smartwatch,30,146.12
2020-06-27,Tablet,15,729.4
2024-03-31,Fone de Ouvido,47,184.92
2021-01-15,Smartwatch,21,143.67
2024-04-26,Smartwatch,12,654.49
2023-09-25,Fone de Ouvido,41,499.07
2022-10-01,Smartwatch,29,675.17
2020-09-24,Tablet,18,103.88
2021-07-26,Laptop,23,149.98
2024-01-16,Laptop,41,985.01
2021-05-05,Smartwatch,48,168.04
2020-10-18,Fone de Ouvido,4,912.05
2023-04-24,Tablet,16,405.85
2024-06-28,Laptop,41,649.59
2022-05-03,Smartphone,23,998.74
2023-07-05,Tablet,43,967.82
2024-10-23,Laptop,20,67.31
2023-09-16,Fone de Ouvido,41,395.57
2020-08-05,Fone de Ouvido,7,158.04
2021-04-16,Smartphone,30,572.94
2025-01-09,Smartphone,17,19.15
2024-04-15,Fone de Ouvido,49,684.66
2023-02-15,Fone de Ouvido,18,851.39
2024-10-11,Smartwatch,12,537.8
2020-04-22,Tablet,43,782.45
2025-03-25,Laptop,6,382.08
2023-02-17,Laptop,39,580.92
2020-07-02,Smartphone,25,686.97
2022-01-08,Tablet,6,109.37
2021-07-01,Tablet,43,979.2
2022-07-22,Smartphone,16,27.34
2020-12-16,Smartwatch,8,900.69
2021-09-19,Laptop,36,644.43
2023-02-15,Smartwatch,22,71.44
2022-01-17,Smartwatch,11,968.86
2021-04-30,Smartphone,4,957.46
2022-11-28,Laptop,46,641.81
2024-01-26,Fone de Ouvido,43,567.21
2023-11-29,Tablet,16,991.12
2022-01-05,Tablet,39,514.67
2020-08-13,Smartphone,1,856.31
2023-08-10,Smartphone,16,453.64
2022-10-03,Tablet,21,653.25
2023-11-12,Smartwatch,22,386.63
2020-03-27,Smartwatch,22,756.68
2022-06-16,Tablet,1,264.87
2020-10-22,Smartwatch,1,113.96
2024-05-17,Fone de Ouvido,47,140.14
2024-07-22,Laptop,9,620.12
2023-03-15,Smartphone,31,579.33
2024-05-14,Fone de Ouvido,8,833.16
2020-11-07,Laptop,19,567.12
2024-08-11,Smartphone,29,188.22
2020-05-29,Smartwatch,41,400.54
2023-01-07,Smartwatch,42,873.93
2024-02-08,Laptop,2,402.03
2020-11-01,Smartphone,30,602.93
2023-11-05,Laptop,34,822.66
2024-12-10,Fone de Ouvido,10,429.65
2020-09-25,Smartwatch,2,488.89
2020-02-05,Laptop,9,65.78
2024-04-16,Smartphone,10,120.56
2024-04-07,Tablet,37,848.27
2025-02-04,Fone de Ouvido,16,687.11
2024-03-20,Laptop,6,717.26
2024-02-26,Laptop,39,20.83
2021-03-17,Tablet,30,852.46
2024-01-19,Tablet,18,822.88
2023-09-24,Laptop,41,91.01
2023-10-14,Smartwatch,22,544.11
2023-10-04,Tablet,48,32.64
2022-04-19,Fone de Ouvido,6,493.87
2020-04-28,Fone de Ouvido,18,569.14
2024-02-26,Fone de Ouvido,11,810.05
2020-03-09,Fone de Ouvido,16,140.79
2024-10-08,Laptop,45,75.9
2022-06-09,Smartwatch,44,241.56
2022-04-04,Tablet,15,852.97
2024-01-19,Smartwatch,37,114.69
2023-04-07,Fone de Ouvido,11,872.46
2023-03-17,Tablet,18,691.66
2020-12-06,Laptop,5,298.01
2023-05-29,Smartphone,45,712.49
2021-10-15,Smartphone,36,833.51
2024-07-28,Tablet,35,216.56
2022-06-28,Fone de Ouvido,41,389.87
2023-07-02,Smartwatch,39,697.91
2022-04-26,Laptop,25,874.1
2024-01-30,Smartwatch,34,866.34
2020-03-25,Smartwatch,37,309.29
2022-11-05,Smartphone,49,841.43
2020-07-24,Tablet,1,867.68
2021-05-22,Laptop,45,142.88
2021-09-23,Fone de Ouvido,29,298.7
2024-02-15,Fone de Ouvido,20,661.47
2022-10-23,Smartwatch,10,311.27
2020-06-27,Smartphone,43,145.8
2020-09-08,Smartwatch,1,595.45
2021-12-13,Laptop,28,93.72
2024-05-10,Laptop,47,682.25
2020-05-28,Smartwatch,35,708.42
2024-11-12,Smartphone,17,997.96
2022-04-08,Smartwatch,38,190.4
2020-11-01,Tablet,38,800.69
2022-12-12,Fone de Ouvido,46,246.18
2023-05-08,Smartwatch,17,743.26
2023-04-24,Smartwatch,24,467.57
2020-08-17,Fone de Ouvido,21,308.78
2021-09-03,Tablet,29,39.69
2024-02-11,Fone de Ouvido,38,85.86
2023-03-23,Fone de Ouvido,21,596.21
2022-04-12,Smartwatch,15,982.37
2023-07-31,Tablet,43,542.02
2022-01-10,Smartwatch,5,787.53
2020-11-12,Smartphone,41,877.36
2025-03-15,Tablet,36,726.82
2024-03-27,Laptop,23,362.99
2022-10-14,Smartwatch,19,807.56
2022-03-24,Fone de Ouvido,28,379.06
2024-08-20,Smartwatch,37,99.28
2024-12-18,Smartwatch,13,983.6
2020-10-19,Tablet,36,440.92
2021-03-28,Tablet,5,917.49
2024-10-10,Smartwatch,4,186.97
2022-10-07,Tablet,38,357.92
2024-02-09,Smartphone,32,38.21
2021-10-01,Fone de Ouvido,25,184.19
2023-05-27,Smartwatch,43,338.8
2022-07-15,Fone de Ouvido,41,154.84
2021-03-05,Laptop,47,906.12
2023-11-30,Tablet,20,676.63
2023-09-10,Tablet,4,458.0
2020-08-14,Smartphone,16,765.74
2023-06-25,Tablet,12,288.48
2023-02-23,Tablet,29,145.08
2021-08-17,Laptop,43,940.04
2021-05-04,Smartphone,16,41.54
2024-05-20,Fone de Ouvido,42,720.04
2023-04-08,Smartphone,13,173.87
2024-08-09,Tablet,47,848.57
2022-02-26,Smartphone,19,805.93
2020-01-04,Tablet,33,811.03
2025-03-25,Smartwatch,24,447.43
2020-09-22,Smartwatch,29,77.9
2024-02-15,Smartphone,21,200.42
2020-12-26,Tablet,33,951.17
2024-06-15,Laptop,26,610.34
2023-01-26,Smartwatch,17,502.9
2022-08-13,Tablet,46,922.68
2023-10-02,Smartphone,4,465.84
2023-03-29,Smartwatch,34,344.76
2023-04-24,Smartwatch,36,335.9
2021-05-04,Fone de Ouvido,22,992.24
2022-01-02,Fone de Ouvido,45,977.03
2022-08-25,Smartwatch,5,176.9
2023-07-03,Laptop,19,43.28
2020-04-24,Tablet,35,67.66
2021-12-18,Smartphone,8,69.57
2020-05-23,Laptop,19,274.67
2021-09-07,Smartwatch,35,243.51
2020-02-23,Smartwatch,20,268.71
2023-01-29,Smartwatch,19,930.81
2023-10-19,Tablet,36,935.79
2024-07-02,Tablet,22,10.78
2020-10-31,Smartphone,47,980.29
2020-01-25,Smartwatch,25,224.07
2020-05-28,Laptop,17,945.19
2021-09-07,Smartwatch,39,697.73
2023-07-05,Laptop,6,242.66
2020-04-25,Smartwatch,50,723.36
2023-12-16,Smartphone,17,944.22
2022-12-31,Smartphone,13,166.54
2020-12-15,Fone de Ouvido,1,204.24
2021-03-16,Fone de Ouvido,23,525.73
2023-10-27,Smartphone,27,937.54
2023-09-30,Smartphone,46,251.3
2023-04-10,Laptop,4,149.34
2022-05-16,Smartphone,6,223.71
2022-01-25,Smartphone,35,221.48
2020-01-24,Smartphone,19,474.42
2022-07-24,Smartphone,4,335.51
2023-08-24,Laptop,45,599.03
2021-01-23,Smartwatch,30,573.41
2024-02-22,Tablet,38,822.39
2021-06-27,Laptop,17,287.79
2024-09-16,Fone de Ouvido,28,470.8
2022-02-10,Smartphone,29,707.87
2021-07-31,Smartphone,10,740.77
2023-10-16,Smartwatch,45,569.28
2022-04-18,Fone de Ouvido,16,467.04
2021-10-16,Laptop,41,23.44
2020-12-14,Smartwatch,48,272.73
2023-02-10,Smartphone,38,236.47
2023-09-08,Smartphone,21,624.62
2023-01-07,Smartphone,26,725.55
2022-05-04,Smartwatch,28,462.44
2022-03-02,Smartphone,19,894.86
2021-01-24,Fone de Ouvido,10,215.5
2021-07-20,Fone de Ouvido,45,349.67
2024-09-15,Fone de Ouvido,13,525.39
2021-05-08,Smartphone,23,157.51
2022-01-25,Laptop,4,461.01
2022-03-16,Laptop,36,144.15
2020-11-02,Smartphone,31,102.13
2024-02-29,Laptop,13,73.23
2020-01-03,Fone de Ouvido,29,218.31
2021-02-17,Tablet,48,844.4
2020-12-28,Smartphone,26,65.28
2022-12-16,Smartwatch,47,226.94
2022-09-01,Smartwatch,34,55.88
2024-06-05,Fone de Ouvido,26,589.67
2022-05-21,Laptop,50,861.21
2022-08-26,Tablet,28,900.01
2022-10-08,Laptop,29,726.16
2020-01-23,Fone de Ouvido,50,385.57
2024-11-18,Smartwatch,21,136.82
2020-03-31,Smartphone,14,684.44
2024-02-15,Smartwatch,47,686.0
2022-08-17,Fone de Ouvido,34,200.99
2021-03-23,Smartphone,11,181.95
2023-04-21,Smartwatch,14,354.1
2023-04-13,Smartphone,16,47.33
2022-03-14,Fone de Ouvido,45,537.44
2021-06-13,Smartwatch,44,657.04
2020-04-11,Laptop,18,972.67
2022-08-23,Fone de Ouvido,36,332.48
2020-08-04,Smartwatch,18,69.41
2021-04-07,Smartwatch,6,58.97
2022-03-08,Tablet,13,763.14
2020-08-09,Tablet,35,94.94
2024-11-02,Smartwatch,49,136.47
2025-03-13,Tablet,32,770.97
2023-06-13,Smartphone,24,411.02
2020-07-09,Laptop,14,673.02
2024-02-13,Laptop,31,529.57
2020-12-04,Tablet,40,58.0
2024-03-23,Smartwatch,20,316.74
2020-04-10,Laptop,14,41.68
2023-10-04,Tablet,29,414.27
2021-08-20,Smartphone,21,665.7
2024-05-06,Laptop,43,154.99
2024-03-27,Tablet,10,628.1
2024-01-02,Smartphone,5,337.89
2022-08-20,Smartphone,23,713.07
2024-05-06,Laptop,38,590.85
2020-10-16,Smartwatch,23,841.75
2020-02-08,Smartwatch,49,258.19
2020-03-23,Smartwatch,6,643.95
2023-02-20,Laptop,35,603.6
2021-07-05,Smartphone,5,982.38
2023-03-09,Smartwatch,34,546.98
2022-10-03,Smartwatch,39,998.58
2023-01-19,Tablet,37,268.18
2022-03-25,Tablet,31,495.12
2024-08-23,Tablet,10,475.75
2024-05-25,Smartphone,5,748.94
2021-07-27,Smartphone,37,394.18
2024-05-29,Laptop,18,510.77
2020-11-24,Laptop,45,666.01
2025-03-12,Laptop,45,235.37
2023-09-25,Smartwatch,11,671.26
2022-11-11,Smartwatch,46,108.68
2024-06-08,Fone de Ouvido,27,616.49
2024-01-05,Laptop,23,12.82
2021-03-26,Fone de Ouvido,34,926.8
2024-02-10,Smartphone,19,496.73
2021-11-02,Smartphone,19,348.28
2022-07-31,Smartwatch,1,908.49
2022-11-10,Smartphone,29,365.09
2023-06-14,Laptop,3,575.55
2024-04-30,Fone de Ouvido,20,585.89
2021-12-26,Laptop,49,282.88
